dataset,activation,hidden_layers,units_per_layer,epochs_run,final_train_loss,best_val_loss,final_test_loss,test_accuracy,run
Iris,leaky_relu,15,32,142,0.015600068698875327,0.14315888757088843,0.03470604358439267,1.0,23
Iris,leaky_relu,15,32,136,0.015996523234718795,0.08466345643523339,0.08996628193727867,0.9666666666666667,24
Iris,leaky_relu,15,32,68,0.523665455605582,0.2672703784487323,0.11451602845244453,0.9666666666666667,25
Iris,leaky_relu,15,32,72,0.2619884510027242,0.22468962612032795,0.061900507080945806,1.0,26
Iris,leaky_relu,15,32,76,0.2659213020472537,0.28389318009173103,0.16328891988599267,0.9666666666666667,27
Iris,leaky_relu,15,32,64,0.015258990750615343,0.22927319635488116,0.22455791460092966,0.9,28
Iris,leaky_relu,15,32,40,0.16884515345275922,0.6820077093525999,0.2823244354378302,0.9333333333333333,29
BreastCancer,sigmoid,1,32,300,0.06445803029590876,0.14141755747058354,0.06858949839500292,0.9824561403508771,0
BreastCancer,sigmoid,1,32,300,0.0611788470966279,0.13742956254771221,0.06453768621848674,0.9824561403508771,1
BreastCancer,sigmoid,1,32,300,0.06772674828249399,0.1449618825271378,0.0728893711974538,0.9649122807017544,2
BreastCancer,sigmoid,1,32,300,0.06688519344132136,0.13470144316551394,0.06428011975934081,0.9824561403508771,3
BreastCancer,sigmoid,1,32,300,0.06283278945389817,0.13712952484115887,0.06320189012793168,0.9824561403508771,4
BreastCancer,sigmoid,1,32,279,0.06099105250048925,0.13849636844324165,0.07266471913530126,0.9736842105263158,5
BreastCancer,sigmoid,1,32,300,0.06275746048233564,0.1401102065000347,0.07084312262949415,0.9736842105263158,6
BreastCancer,sigmoid,1,32,300,0.06137416483890316,0.14152384449886887,0.06974566784947918,0.9649122807017544,7
BreastCancer,sigmoid,1,32,300,0.06504594433228392,0.1508588025871642,0.0698553913620889,0.9736842105263158,8
BreastCancer,sigmoid,1,32,300,0.05928523980984805,0.13648692570857945,0.06375059397332676,0.9824561403508771,9
BreastCancer,sigmoid,1,32,300,0.06794622075830577,0.14018393392525255,0.061300019828174394,0.9912280701754386,10
BreastCancer,sigmoid,1,32,300,0.05973221701644038,0.13292213148990356,0.06602019812874049,0.9736842105263158,11
BreastCancer,sigmoid,1,32,300,0.06520740803714813,0.13952865045756244,0.06672029703178764,0.9649122807017544,12
BreastCancer,sigmoid,1,32,289,0.06338366929998121,0.13913655273505407,0.06614272012242281,0.9824561403508771,13
BreastCancer,sigmoid,1,32,252,0.07474600296698551,0.1351769184384667,0.07153223205732828,0.9824561403508771,14
BreastCancer,sigmoid,1,32,300,0.06686373140537893,0.13784503157759861,0.0636684558601021,0.9736842105263158,15
BreastCancer,sigmoid,1,32,300,0.05970082252426913,0.138382744782184,0.06531265200094157,0.9649122807017544,16
BreastCancer,sigmoid,1,32,270,0.06692377211354691,0.12897360646087536,0.06705943969154937,0.9912280701754386,17
BreastCancer,sigmoid,1,32,300,0.06103639215736689,0.13353639153068347,0.07453508496712609,0.9649122807017544,18
BreastCancer,sigmoid,1,32,300,0.05942069940927827,0.1371503076058994,0.06599080128588672,0.9736842105263158,19
BreastCancer,sigmoid,1,32,300,0.06452871706194711,0.13332457576229081,0.0746248138414812,0.9649122807017544,20
BreastCancer,sigmoid,1,32,300,0.06461015093220215,0.1408533210740195,0.06690452878098747,0.9736842105263158,21
BreastCancer,sigmoid,1,32,300,0.06300578822793626,0.14114845267821835,0.06782062982544557,0.9824561403508771,22
BreastCancer,sigmoid,1,32,253,0.0656073259580533,0.13998860772051824,0.0695154475160877,0.9736842105263158,23
BreastCancer,sigmoid,1,32,247,0.061509411341729624,0.12458096032761044,0.06772324268012747,0.9736842105263158,24
BreastCancer,sigmoid,1,32,300,0.06537152142357293,0.14453277644148055,0.0673405996679445,0.9736842105263158,25
BreastCancer,sigmoid,1,32,300,0.0641379817158863,0.13459245621209945,0.06611528863556544,0.9912280701754386,26
BreastCancer,sigmoid,1,32,286,0.0628951589004601,0.13887636752200563,0.06608565350379675,0.9736842105263158,27
BreastCancer,sigmoid,1,32,300,0.059118052517891755,0.132336798549445,0.06351569145080799,0.9912280701754386,28
BreastCancer,sigmoid,1,32,300,0.05946407932024257,0.13355310631449777,0.05793133034425078,0.9912280701754386,29
BreastCancer,sigmoid,4,32,300,0.3863522787915474,0.4099421588860523,0.37999917960222274,0.9210526315789473,0
BreastCancer,sigmoid,4,32,24,0.6557487506920632,0.6707681039254376,0.662538644210398,0.6228070175438597,1
BreastCancer,sigmoid,4,32,300,0.19361257241478178,0.22816858029628886,0.17084220664093494,0.956140350877193,2
BreastCancer,sigmoid,4,32,300,0.2955124189686852,0.3304949784283236,0.27631408438957655,0.9473684210526315,3
BreastCancer,sigmoid,4,32,300,0.3894871281743577,0.41065595185187986,0.37386279410044215,0.956140350877193,4
BreastCancer,sigmoid,4,32,300,0.22966415701026202,0.26433741772056774,0.2148229488654897,0.9385964912280702,5
BreastCancer,sigmoid,4,32,300,0.6006283546283483,0.616971204409261,0.6053222365291007,0.6228070175438597,6
BreastCancer,sigmoid,4,32,300,0.28937810766472866,0.3143523343264553,0.2658106611036954,0.956140350877193,7
BreastCancer,sigmoid,4,32,300,0.49658900419141605,0.5211689837269201,0.4929206632895029,0.7719298245614035,8
BreastCancer,sigmoid,4,32,300,0.22029472487329943,0.24532476949942333,0.202792194086311,0.9649122807017544,9
BreastCancer,sigmoid,4,32,300,0.40658658400223535,0.42184845250919734,0.39534602884375475,0.9210526315789473,10
BreastCancer,sigmoid,4,32,300,0.36320988243494684,0.3824633698925725,0.3504332318803408,0.9473684210526315,11
BreastCancer,sigmoid,4,32,300,0.5314903914724857,0.5479525794908556,0.5349377777376818,0.7280701754385965,12
BreastCancer,sigmoid,4,32,300,0.28533479355905245,0.30417824154703216,0.2701649720108555,0.956140350877193,13
BreastCancer,sigmoid,4,32,300,0.32462869010917933,0.33989592838991955,0.3096620235836372,0.9385964912280702,14
BreastCancer,sigmoid,4,32,23,0.6531768572466825,0.669886627490362,0.6610277568347335,0.6228070175438597,15
BreastCancer,sigmoid,4,32,300,0.38575308406226044,0.4027222989225402,0.3786818079998773,0.9298245614035088,16
BreastCancer,sigmoid,4,32,300,0.5461895235423491,0.5598197585335513,0.5491241360534372,0.6228070175438597,17
BreastCancer,sigmoid,4,32,300,0.31356798382663525,0.3399113621987814,0.299115051070358,0.9298245614035088,18
BreastCancer,sigmoid,4,32,300,0.21689733345178663,0.24374801997577916,0.19452218534808674,0.9649122807017544,19
BreastCancer,sigmoid,4,32,25,0.657972096186542,0.6737926931745084,0.66544988400285,0.6228070175438597,20
BreastCancer,sigmoid,4,32,300,0.2877176089010849,0.31119516316507684,0.2659252734524794,0.9473684210526315,21
BreastCancer,sigmoid,4,32,300,0.5094050076195087,0.5284148572839599,0.5076017195624325,0.7543859649122807,22
BreastCancer,sigmoid,4,32,300,0.29385686248090337,0.3080565778128049,0.27572004541665207,0.956140350877193,23
BreastCancer,sigmoid,4,32,300,0.19464418463427188,0.22132559577959904,0.18019222306506796,0.9649122807017544,24
BreastCancer,sigmoid,4,32,300,0.4545118546064855,0.4768891681635752,0.44995574282063944,0.8596491228070176,25
BreastCancer,sigmoid,4,32,300,0.21985258835881394,0.2525896326775021,0.1975567531880286,0.956140350877193,26
BreastCancer,sigmoid,4,32,24,0.6569755796620407,0.6737603493288357,0.6653216317697974,0.6228070175438597,27
BreastCancer,sigmoid,4,32,300,0.43189628354122617,0.4484340961998048,0.42859284116279095,0.8859649122807017,28
BreastCancer,sigmoid,4,32,300,0.2626088767022053,0.28382204445126363,0.2483913936141299,0.956140350877193,29
BreastCancer,sigmoid,15,32,21,0.6564587983552423,0.6711921011729104,0.6634813414632581,0.6228070175438597,0
BreastCancer,sigmoid,15,32,36,0.6564682844125269,0.6717194701668722,0.6626871838848738,0.6228070175438597,1
BreastCancer,sigmoid,15,32,28,0.6564729693832209,0.6716702432106365,0.6626965492538922,0.6228070175438597,2
BreastCancer,sigmoid,15,32,24,0.6564679993022657,0.6712222427589372,0.663112518908179,0.6228070175438597,3
BreastCancer,sigmoid,15,32,23,0.656468037050976,0.6712131036838388,0.6631490581877061,0.6228070175438597,4
BreastCancer,sigmoid,15,32,70,0.6564575873469962,0.6721170490002989,0.6626866995404936,0.6228070175438597,5
BreastCancer,sigmoid,15,32,23,0.6565648983498727,0.6712369382004544,0.6638019671198108,0.6228070175438597,6
BreastCancer,sigmoid,15,32,22,0.6564865754565665,0.6712180577558138,0.6631283592367201,0.6228070175438597,7
BreastCancer,sigmoid,15,32,39,0.6564607348032094,0.6714795772056962,0.6627674075923684,0.6228070175438597,8
BreastCancer,sigmoid,15,32,25,0.656454885751367,0.6712179045859965,0.6631290409977474,0.6228070175438597,9
BreastCancer,sigmoid,15,32,23,0.6565762621105027,0.6712112706097728,0.6631573881492442,0.6228070175438597,10
BreastCancer,sigmoid,15,32,25,0.6564570236380266,0.6711901635316463,0.6634418794024981,0.6228070175438597,11
BreastCancer,sigmoid,15,32,24,0.6564955322986503,0.6711919907141689,0.6634794993150768,0.6228070175438597,12
BreastCancer,sigmoid,15,32,24,0.6564936713280257,0.6713339092595233,0.6628892629565604,0.6228070175438597,13
BreastCancer,sigmoid,15,32,35,0.6564768501541318,0.6715228715134488,0.6627451830849963,0.6228070175438597,14
BreastCancer,sigmoid,15,32,56,0.6565149412935335,0.6715814214296844,0.6627215120623553,0.6228070175438597,15
BreastCancer,sigmoid,15,32,24,0.6564645775481575,0.6711937283806501,0.6635053325590302,0.6228070175438597,16
BreastCancer,sigmoid,15,32,24,0.6565726858929031,0.671190250457339,0.663444209801349,0.6228070175438597,17
BreastCancer,sigmoid,15,32,21,0.6569618808243644,0.6712762874297344,0.6639699361726946,0.6228070175438597,18
BreastCancer,sigmoid,15,32,24,0.6567924776856262,0.6711918096764584,0.663301194165675,0.6228070175438597,19
BreastCancer,sigmoid,15,32,21,0.6564562560123653,0.6712000238720722,0.6635729128117028,0.6228070175438597,20
BreastCancer,sigmoid,15,32,23,0.656554595404092,0.671260391381808,0.6639065156714687,0.6228070175438597,21
BreastCancer,sigmoid,15,32,24,0.6564792635115727,0.671298718176028,0.6640526208449977,0.6228070175438597,22
BreastCancer,sigmoid,15,32,40,0.6565547041307211,0.671694441257791,0.6626915843606835,0.6228070175438597,23
BreastCancer,sigmoid,15,32,23,0.6564671908124425,0.6712424946478005,0.6638282959385514,0.6228070175438597,24
BreastCancer,sigmoid,15,32,34,0.6564570827669,0.672225152301798,0.6627023133009423,0.6228070175438597,25
BreastCancer,sigmoid,15,32,21,0.6564782540299567,0.6712224564343725,0.6631115701673542,0.6228070175438597,26
BreastCancer,sigmoid,15,32,22,0.656456834090042,0.6712881481095647,0.6640145665063766,0.6228070175438597,27
BreastCancer,sigmoid,15,32,24,0.6564563791943862,0.6713321798831755,0.662891399581841,0.6228070175438597,28
BreastCancer,sigmoid,15,32,43,0.6564582766429172,0.6723093049763726,0.6627177128580264,0.6228070175438597,29
BreastCancer,relu,1,32,114,0.05190558937645508,0.1479743151520948,0.08043747897367345,0.956140350877193,0
BreastCancer,relu,1,32,134,0.0430401012961536,0.1272021694253735,0.07030343695876191,0.9649122807017544,1
BreastCancer,relu,1,32,117,0.04810302739990069,0.14024181998875135,0.0904631862818647,0.9473684210526315,2
BreastCancer,relu,1,32,128,0.04712603402278492,0.1270281224455889,0.06498080795818453,0.9736842105263158,3
BreastCancer,relu,1,32,169,0.03783522497628369,0.12395455356514223,0.050501799676577884,0.9736842105263158,4
BreastCancer,relu,1,32,76,0.055555616871656784,0.12901991029366974,0.0896612816479179,0.9649122807017544,5
BreastCancer,relu,1,32,105,0.05180490898229529,0.13682124932833928,0.08028835734145495,0.9649122807017544,6
BreastCancer,relu,1,32,131,0.0460070996967944,0.1311528731558208,0.08821043731675676,0.956140350877193,7
BreastCancer,relu,1,32,109,0.05143867260926278,0.1624013705760474,0.09985591843115009,0.956140350877193,8
BreastCancer,relu,1,32,82,0.05434509451694728,0.11158791256385193,0.10361439573288128,0.9385964912280702,9
BreastCancer,relu,1,32,99,0.05624988662244625,0.1347237648202138,0.07411470924629911,0.9736842105263158,10
BreastCancer,relu,1,32,113,0.04460066180787109,0.12355452236822242,0.08730691695793089,0.956140350877193,11
BreastCancer,relu,1,32,134,0.04445089860495738,0.1526275401623859,0.08500269269028346,0.956140350877193,12
BreastCancer,relu,1,32,81,0.06061303727210623,0.11215048930802994,0.09414363734752558,0.9736842105263158,13
BreastCancer,relu,1,32,116,0.051677030503550665,0.12164212955637227,0.07815579398945192,0.9736842105263158,14
BreastCancer,relu,1,32,136,0.04599703118042805,0.12778963030363102,0.06948256426835901,0.9649122807017544,15
BreastCancer,relu,1,32,145,0.03785329543209085,0.13594998923194063,0.07846961701107075,0.956140350877193,16
BreastCancer,relu,1,32,106,0.055965680972207776,0.11168368332757017,0.08035236966119315,0.9649122807017544,17
BreastCancer,relu,1,32,141,0.03944671116763618,0.1533061196095813,0.09795672575766327,0.9473684210526315,18
BreastCancer,relu,1,32,95,0.0438272147968001,0.11591487198622587,0.07471355571733392,0.956140350877193,19
BreastCancer,relu,1,32,108,0.04696924838209544,0.11860131944886891,0.08903542325775582,0.956140350877193,20
BreastCancer,relu,1,32,160,0.04026094645120749,0.15053677262877846,0.062043818143213414,0.9824561403508771,21
BreastCancer,relu,1,32,106,0.05352864309546338,0.1506999876769353,0.08565298480497875,0.9736842105263158,22
BreastCancer,relu,1,32,152,0.045197266875246056,0.15588412596565399,0.08588205888491098,0.956140350877193,23
BreastCancer,relu,1,32,88,0.045122621398587325,0.1364480924522463,0.07265190238946025,0.9736842105263158,24
BreastCancer,relu,1,32,133,0.042590325577566854,0.1383623764496819,0.06620608808641468,0.9649122807017544,25
BreastCancer,relu,1,32,110,0.0516455895581172,0.1480308475378065,0.08699308382756571,0.956140350877193,26
BreastCancer,relu,1,32,113,0.047495168458788095,0.12831196329742683,0.06615897010593337,0.9649122807017544,27
BreastCancer,relu,1,32,121,0.04287241834000799,0.13905777525667856,0.06252466459022102,0.9736842105263158,28
BreastCancer,relu,1,32,126,0.03792144799136027,0.12428134256132321,0.06231620659979291,0.9736842105263158,29
BreastCancer,relu,4,32,55,0.041007519605486015,0.14751331858011713,0.127843066893404,0.956140350877193,0
BreastCancer,relu,4,32,65,0.015144648518985436,0.1650417426761134,0.11456307586785829,0.956140350877193,1
BreastCancer,relu,4,32,57,0.028877557822492395,0.20031657258596372,0.07622476768923452,0.9736842105263158,2
BreastCancer,relu,4,32,65,0.04013759467432126,0.16446789792854524,0.09497238486043885,0.9649122807017544,3
BreastCancer,relu,4,32,66,0.030010028704548976,0.1319257663341411,0.06413669683559772,0.9736842105263158,4
BreastCancer,relu,4,32,47,0.046477687623722494,0.13676818655096085,0.09765691926633482,0.9649122807017544,5
BreastCancer,relu,4,32,47,0.04106293194771894,0.15594290034496136,0.10870919404319163,0.9649122807017544,6
BreastCancer,relu,4,32,47,0.04819417188466804,0.13155896511843518,0.07314633137540257,0.9649122807017544,7
BreastCancer,relu,4,32,45,0.0408229412743595,0.1727121339680003,0.11509608634576138,0.956140350877193,8
BreastCancer,relu,4,32,63,0.027584948987924813,0.12578236343853175,0.10126314884348986,0.9385964912280702,9
BreastCancer,relu,4,32,45,0.053630000022049436,0.13322593541370245,0.1140807069406185,0.9473684210526315,10
BreastCancer,relu,4,32,49,0.03066070617360636,0.14967927553075966,0.08553498217111236,0.9649122807017544,11
BreastCancer,relu,4,32,52,0.046070101220932906,0.1772693213983583,0.09133640910148035,0.956140350877193,12
BreastCancer,relu,4,32,45,0.045451873998785974,0.1343580270563138,0.1217664302845673,0.9824561403508771,13
BreastCancer,relu,4,32,83,0.013523690893177065,0.10694107492968902,0.0805809180301858,0.9649122807017544,14
BreastCancer,relu,4,32,69,0.02413460075520083,0.13275326408756769,0.07734993591513373,0.9736842105263158,15
BreastCancer,relu,4,32,64,0.0269958930153272,0.1603601218796898,0.08374957935127514,0.9736842105263158,16
BreastCancer,relu,4,32,49,0.03127794904626968,0.12642611227313566,0.07787781260848838,0.956140350877193,17
BreastCancer,relu,4,32,97,0.020867413418784616,0.14628325249099736,0.1466595123285536,0.9385964912280702,18
BreastCancer,relu,4,32,44,0.026468394804355682,0.13112037099882284,0.08194394204881622,0.956140350877193,19
BreastCancer,relu,4,32,65,0.02974286793198476,0.18782956756012112,0.11964482134609666,0.9473684210526315,20
BreastCancer,relu,4,32,85,0.023033020408765984,0.15200083994953065,0.09132307335948918,0.9649122807017544,21
BreastCancer,relu,4,32,65,0.044409820655135,0.13711834739578488,0.07218547000920762,0.9824561403508771,22
BreastCancer,relu,4,32,56,0.04355085863378018,0.2139091232433493,0.07138827519157682,0.9824561403508771,23
BreastCancer,relu,4,32,63,0.01780412684667406,0.11746381966772394,0.088988978752309,0.956140350877193,24
BreastCancer,relu,4,32,54,0.03936109477705792,0.18000261000438955,0.10470432761134116,0.9473684210526315,25
BreastCancer,relu,4,32,58,0.03919550990977673,0.17210637948150337,0.08117141314200112,0.9736842105263158,26
BreastCancer,relu,4,32,45,0.047182476215878406,0.15127977397308445,0.06016020865681977,0.9824561403508771,27
BreastCancer,relu,4,32,54,0.02662227485715846,0.15447940671721302,0.06579898921641213,0.9824561403508771,28
BreastCancer,relu,4,32,54,0.022443113994847448,0.09138522168317767,0.08561593309361716,0.9649122807017544,29
BreastCancer,relu,15,32,37,0.019855812888496836,0.18658744032349167,0.2346521509235545,0.9385964912280702,0
BreastCancer,relu,15,32,34,0.0026102974731437288,0.1782405204501435,0.10899704214155291,0.9736842105263158,1
BreastCancer,relu,15,32,36,0.007959089270851207,0.28242566282036646,0.10974135193887899,0.9649122807017544,2
BreastCancer,relu,15,32,30,0.006156257592920441,0.15838048868892413,0.12779163984233244,0.9649122807017544,3
BreastCancer,relu,15,32,31,0.025566092012100174,0.17050266268953662,0.07904290178436743,0.9824561403508771,4
BreastCancer,relu,15,32,31,0.01574447139581638,0.24286769502158687,0.1494976945501978,0.956140350877193,5
BreastCancer,relu,15,32,44,0.001556046908844586,0.1555402164099892,0.13487720734525352,0.9473684210526315,6
BreastCancer,relu,15,32,36,0.01041478948105971,0.11696367112009409,0.0912954982581189,0.9649122807017544,7
BreastCancer,relu,15,32,46,0.00411521953609524,0.19400517746383772,0.18373839573869943,0.9210526315789473,8
BreastCancer,relu,15,32,43,0.009175740156410898,0.13388770033277256,0.2074221729662727,0.9385964912280702,9
BreastCancer,relu,15,32,29,0.036635730125257324,0.1899578886442351,0.1405904811252052,0.956140350877193,10
BreastCancer,relu,15,32,29,0.008378709788829056,0.16405387762832907,0.14006465510885172,0.9473684210526315,11
BreastCancer,relu,15,32,30,0.018105070869569147,0.2276191780852158,0.16320406361246417,0.9298245614035088,12
BreastCancer,relu,15,32,34,0.006988524050080003,0.14040003340224366,0.17428577215972477,0.9473684210526315,13
BreastCancer,relu,15,32,40,0.009061992022241986,0.17562649788339302,0.26290658880075884,0.9298245614035088,14
BreastCancer,relu,15,32,37,0.020529483254919562,0.2339474497772838,0.1683888954199926,0.9385964912280702,15
BreastCancer,relu,15,32,53,0.019423595341462166,0.13785937848745367,0.13110935972071444,0.956140350877193,16
BreastCancer,relu,15,32,33,0.0022059082274302924,0.11045596019971708,0.12713084924439177,0.956140350877193,17
BreastCancer,relu,15,32,29,0.03926820945087724,0.30892301638971725,0.2675465596388846,0.9035087719298246,18
BreastCancer,relu,15,32,30,0.018456538466829264,0.11173689470053932,0.10555017799318583,0.9824561403508771,19
BreastCancer,relu,15,32,48,0.017563903556247623,0.193871089599989,0.2785034918017194,0.9298245614035088,20
BreastCancer,relu,15,32,29,0.021408604403488133,0.21093514423920748,0.14224731644001593,0.956140350877193,21
BreastCancer,relu,15,32,36,0.010575859004301935,0.17343388639701138,0.13171360349226183,0.9473684210526315,22
BreastCancer,relu,15,32,32,0.021154518283723136,0.26469672715033415,0.12190797114915382,0.956140350877193,23
BreastCancer,relu,15,32,38,0.0037307966623590805,0.16046984564464828,0.18432304303846767,0.9385964912280702,24
BreastCancer,relu,15,32,30,0.004019711572157544,0.27360536130962315,0.23047198009192849,0.9122807017543859,25
BreastCancer,relu,15,32,29,0.013269608961170052,0.20999129011489037,0.11335900291728242,0.9649122807017544,26
BreastCancer,relu,15,32,31,0.013061077146130397,0.1611427243169483,0.06630404474660519,0.9824561403508771,27
BreastCancer,relu,15,32,27,0.031225510744602947,0.2693740026002429,0.15772068273343487,0.9473684210526315,28
BreastCancer,relu,15,32,48,0.0030935545695962097,0.06988869529578225,0.1383634638979587,0.9649122807017544,29
BreastCancer,leaky_relu,1,32,114,0.05178491379063415,0.1479299405772766,0.08003018648109993,0.956140350877193,0
BreastCancer,leaky_relu,1,32,134,0.042961538387977526,0.12725231264357204,0.07005777220588054,0.9649122807017544,1
BreastCancer,leaky_relu,1,32,117,0.048084609247555976,0.14050538095054776,0.09005685432875249,0.9473684210526315,2
BreastCancer,leaky_relu,1,32,128,0.04705664003343055,0.12727408906790255,0.06473995625420534,0.9736842105263158,3
BreastCancer,leaky_relu,1,32,169,0.037834932345294815,0.12414646406493042,0.050480862800656154,0.9736842105263158,4
BreastCancer,leaky_relu,1,32,76,0.055385330182358986,0.1290733968296105,0.08908997250246402,0.9649122807017544,5
BreastCancer,leaky_relu,1,32,105,0.051762189342457285,0.13685999609523714,0.08012047706531931,0.9649122807017544,6
BreastCancer,leaky_relu,1,32,131,0.04589856550094755,0.13162960396964432,0.08785423916961099,0.956140350877193,7
BreastCancer,leaky_relu,1,32,109,0.0512745515063704,0.16239278978671404,0.0994012371717611,0.956140350877193,8
BreastCancer,leaky_relu,1,32,82,0.05422353177538509,0.11174967050148693,0.10279705320259393,0.9385964912280702,9
BreastCancer,leaky_relu,1,32,99,0.05617383482052488,0.13492148984699198,0.07372065746383956,0.9736842105263158,10
BreastCancer,leaky_relu,1,32,113,0.04452316335734102,0.12368308447284423,0.08699478621322881,0.956140350877193,11
BreastCancer,leaky_relu,1,32,134,0.04445756526163858,0.1526753832013429,0.08463189024309888,0.956140350877193,12
BreastCancer,leaky_relu,1,32,81,0.06041208037914418,0.11227201768415913,0.09355745991686035,0.9736842105263158,13
BreastCancer,leaky_relu,1,32,116,0.05160199055972427,0.12199676907214388,0.07764534132924875,0.9736842105263158,14
BreastCancer,leaky_relu,1,32,136,0.04597246272691957,0.12793075841901602,0.0691892092831853,0.9649122807017544,15
BreastCancer,leaky_relu,1,32,145,0.03780450889828909,0.13598821696356359,0.07822973288501457,0.956140350877193,16
BreastCancer,leaky_relu,1,32,106,0.055766985976266954,0.1116561398573307,0.07986843384012036,0.9649122807017544,17
BreastCancer,leaky_relu,1,32,141,0.0394186536417718,0.15333816308443773,0.09771385158555768,0.9473684210526315,18
BreastCancer,leaky_relu,1,32,93,0.04436236268607692,0.11603710318706756,0.07476091266560117,0.956140350877193,19
BreastCancer,leaky_relu,1,32,108,0.04684933670014478,0.11896230707078104,0.08887050680412754,0.956140350877193,20
BreastCancer,leaky_relu,1,32,160,0.04033279275057899,0.1507954357227866,0.061738099737604045,0.9824561403508771,21
BreastCancer,leaky_relu,1,32,106,0.05332368037703853,0.15032422037476287,0.08539905393407936,0.9736842105263158,22
BreastCancer,leaky_relu,1,32,152,0.04514276077693538,0.15606758716672817,0.08548290595321378,0.956140350877193,23
BreastCancer,leaky_relu,1,32,88,0.04499058664124404,0.1363685749917638,0.07232574981543444,0.9649122807017544,24
BreastCancer,leaky_relu,1,32,133,0.04250729514780044,0.1383283432974107,0.06610782646302404,0.9736842105263158,25
BreastCancer,leaky_relu,1,32,110,0.051523553707146896,0.1479009271835318,0.0864952392642235,0.956140350877193,26
BreastCancer,leaky_relu,1,32,113,0.04755385145050211,0.12857258841569696,0.06574834037144583,0.9736842105263158,27
BreastCancer,leaky_relu,1,32,121,0.042954622787600066,0.1393238237423392,0.06228952774959122,0.9736842105263158,28
BreastCancer,leaky_relu,1,32,126,0.03790701039231281,0.12449598621053493,0.0620468139523898,0.9649122807017544,29
BreastCancer,leaky_relu,4,32,56,0.04000599600703919,0.1471057273302396,0.1282619665118051,0.956140350877193,0
BreastCancer,leaky_relu,4,32,66,0.015147889249804137,0.1649163300204229,0.11163034077540629,0.956140350877193,1
BreastCancer,leaky_relu,4,32,57,0.029073590329741796,0.20260964909887297,0.07649989883279175,0.9736842105263158,2
BreastCancer,leaky_relu,4,32,65,0.04085625938911148,0.16558764397268683,0.09707802465786868,0.9649122807017544,3
BreastCancer,leaky_relu,4,32,73,0.026646265396690228,0.1308321513724986,0.06310390715360595,0.9736842105263158,4
BreastCancer,leaky_relu,4,32,48,0.04552550435768696,0.13794629017307444,0.09566616616001689,0.9649122807017544,5
BreastCancer,leaky_relu,4,32,47,0.041443731574440756,0.15564028133159438,0.10743597827401921,0.9649122807017544,6
BreastCancer,leaky_relu,4,32,47,0.04799607875350749,0.13300924608049836,0.07346125575600068,0.9649122807017544,7
BreastCancer,leaky_relu,4,32,45,0.04057326136501716,0.17277544070094472,0.11385837767305217,0.956140350877193,8
BreastCancer,leaky_relu,4,32,63,0.027917441432541875,0.12582094522974552,0.10013446883949595,0.9385964912280702,9
BreastCancer,leaky_relu,4,32,44,0.05473965876828745,0.1330434603385217,0.11335469647546677,0.9473684210526315,10
BreastCancer,leaky_relu,4,32,49,0.030836128751255302,0.15000336030940958,0.08499223821006179,0.9649122807017544,11
BreastCancer,leaky_relu,4,32,52,0.046494883775664464,0.17693134395590931,0.09095954683543539,0.956140350877193,12
BreastCancer,leaky_relu,4,32,45,0.04509266289380546,0.1345170610024631,0.1213720961728782,0.9824561403508771,13
BreastCancer,leaky_relu,4,32,83,0.013786424217465237,0.10837506924774737,0.0811819904279001,0.9649122807017544,14
BreastCancer,leaky_relu,4,32,86,0.01822879107857007,0.1312562671901229,0.07504911783896703,0.9736842105263158,15
BreastCancer,leaky_relu,4,32,64,0.02729725542540669,0.15986644198629482,0.08396253079224743,0.9736842105263158,16
BreastCancer,leaky_relu,4,32,49,0.03059553012229476,0.12608265383408523,0.07811120926175467,0.956140350877193,17
BreastCancer,leaky_relu,4,32,97,0.021304732004712345,0.14955659966631213,0.14620554028299612,0.9385964912280702,18
BreastCancer,leaky_relu,4,32,44,0.026653005870844414,0.13026670719823102,0.08157743571243437,0.956140350877193,19
BreastCancer,leaky_relu,4,32,65,0.030220912996318926,0.18754864446153696,0.11900552665212175,0.9473684210526315,20
BreastCancer,leaky_relu,4,32,85,0.0231685516756595,0.15020152716132257,0.09027266904183706,0.9649122807017544,21
BreastCancer,leaky_relu,4,32,65,0.04375459477662835,0.1387416899419026,0.0720692761278665,0.9824561403508771,22
BreastCancer,leaky_relu,4,32,54,0.0448635793096948,0.2119003579249298,0.06968979691685288,0.9824561403508771,23
BreastCancer,leaky_relu,4,32,59,0.01979242338457161,0.11697791921814545,0.09091105849115683,0.956140350877193,24
BreastCancer,leaky_relu,4,32,54,0.03961266270130386,0.18061546616590682,0.10400034830942212,0.9473684210526315,25
BreastCancer,leaky_relu,4,32,58,0.03911409843919368,0.16988540091341472,0.08055535393957743,0.9736842105263158,26
BreastCancer,leaky_relu,4,32,45,0.046784628045290884,0.1518591880512639,0.058747155451223436,0.9824561403508771,27
BreastCancer,leaky_relu,4,32,54,0.026967811079736097,0.15487468300545507,0.06545684929657018,0.9824561403508771,28
BreastCancer,leaky_relu,4,32,54,0.022410326448833607,0.0911743771128362,0.084320410741948,0.9649122807017544,29
BreastCancer,leaky_relu,15,32,54,0.01262154818296789,0.17156412886746847,0.2236359659911514,0.956140350877193,0
BreastCancer,leaky_relu,15,32,36,0.0029488381546003122,0.16502078461981212,0.12173095702936249,0.9473684210526315,1
BreastCancer,leaky_relu,15,32,39,0.0022402981634215818,0.14597099180402953,0.1319332501296857,0.956140350877193,2
